-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,QV2M
42.5,-83.125,2025,312,3.73
42.5,-82.5,2025,312,4.15
41,-83.75,2025,313,3.96
41,-83.125,2025,313,4.15
41,-82.5,2025,313,4.49
41.5,-83.75,2025,313,3.78
41.5,-83.125,2025,313,4.27
41.5,-82.5,2025,313,4.89
42,-83.75,2025,313,3.63
42,-83.125,2025,313,4.11
42,-82.5,2025,313,4.53
42.5,-83.75,2025,313,3.4
42.5,-83.125,2025,313,3.52
42.5,-82.5,2025,313,3.65
41,-83.75,2025,314,2.33
41,-83.125,2025,314,2.32
41,-82.5,2025,314,2.47
41.5,-83.75,2025,314,2.25
41.5,-83.125,2025,314,2.57
41.5,-82.5,2025,314,3.07
42,-83.75,2025,314,2.29
42,-83.125,2025,314,2.81
42,-82.5,2025,314,3.17
42.5,-83.75,2025,314,2.11
42.5,-83.125,2025,314,2.23
42.5,-82.5,2025,314,2.53
41,-83.75,2025,315,2.44
41,-83.125,2025,315,2.5
41,-82.5,2025,315,2.6
41.5,-83.75,2025,315,2.57
41.5,-83.125,2025,315,2.89
41.5,-82.5,2025,315,3.36
42,-83.75,2025,315,2.81
42,-83.125,2025,315,3.36
42,-82.5,2025,315,3.71
42.5,-83.75,2025,315,2.8
42.5,-83.125,2025,315,2.94
42.5,-82.5,2025,315,3.24
41,-83.75,2025,316,3.63
41,-83.125,2025,316,3.63
41,-82.5,2025,316,3.68
41.5,-83.75,2025,316,3.66
41.5,-83.125,2025,316,3.93
41.5,-82.5,2025,316,4.39
42,-83.75,2025,316,3.84
42,-83.125,2025,316,4.31
42,-82.5,2025,316,4.69
42.5,-83.75,2025,316,3.87
42.5,-83.125,2025,316,3.9
42.5,-82.5,2025,316,4.13
41,-83.75,2025,317,3.77
41,-83.125,2025,317,3.73
41,-82.5,2025,317,3.79
41.5,-83.75,2025,317,3.64
41.5,-83.125,2025,317,3.89
41.5,-82.5,2025,317,4.38
42,-83.75,2025,317,3.64
42,-83.125,2025,317,4.03
42,-82.5,2025,317,4.33
42.5,-83.75,2025,317,3.43
42.5,-83.125,2025,317,3.41
42.5,-82.5,2025,317,3.59
41,-83.75,2025,318,5.22
41,-83.125,2025,318,4.91
41,-82.5,2025,318,4.48
41.5,-83.75,2025,318,4.93
41.5,-83.125,2025,318,4.88
41.5,-82.5,2025,318,4.98
42,-83.75,2025,318,4.7
42,-83.125,2025,318,4.7
42,-82.5,2025,318,4.9
42.5,-83.75,2025,318,4.23
42.5,-83.125,2025,318,4.13
42.5,-82.5,2025,318,4.28
41,-83.75,2025,319,9.19
41,-83.125,2025,319,9.25
41,-82.5,2025,319,9.13
41.5,-83.75,2025,319,8.77
41.5,-83.125,2025,319,8.55
41.5,-82.5,2025,319,8.38
42,-83.75,2025,319,8.22
42,-83.125,2025,319,7.76
42,-82.5,2025,319,7.79
42.5,-83.75,2025,319,7.84
42.5,-83.125,2025,319,7.54
42.5,-82.5,2025,319,7.41
41,-83.75,2025,320,3.18
41,-83.125,2025,320,3.31
41,-82.5,2025,320,3.75
41.5,-83.75,2025,320,3.08
41.5,-83.125,2025,320,3.46
41.5,-82.5,2025,320,4.03
42,-83.75,2025,320,3.16
42,-83.125,2025,320,3.54
42,-82.5,2025,320,3.94
42.5,-83.75,2025,320,2.91
42.5,-83.125,2025,320,3.06
42.5,-82.5,2025,320,3.43
41,-83.75,2025,321,2.67
41,-83.125,2025,321,2.61
41,-82.5,2025,321,2.75
41.5,-83.75,2025,321,2.58
41.5,-83.125,2025,321,2.9
41.5,-82.5,2025,321,3.24
42,-83.75,2025,321,2.68
42,-83.125,2025,321,3.07
42,-82.5,2025,321,3.28
42.5,-83.75,2025,321,2.58
42.5,-83.125,2025,321,2.71
42.5,-82.5,2025,321,2.95
41,-83.75,2025,322,4.19
41,-83.125,2025,322,4.16
41,-82.5,2025,322,3.93
41.5,-83.75,2025,322,4
41.5,-83.125,2025,322,4.19
41.5,-82.5,2025,322,4.18
42,-83.75,2025,322,3.69
42,-83.125,2025,322,3.93
42,-82.5,2025,322,3.96
42.5,-83.75,2025,322,3.18
42.5,-83.125,2025,322,3.3
42.5,-82.5,2025,322,3.33
41,-83.75,2025,323,4.56
41,-83.125,2025,323,4.5
41,-82.5,2025,323,4.26
41.5,-83.75,2025,323,3.85
41.5,-83.125,2025,323,4.23
41.5,-82.5,2025,323,4.32
42,-83.75,2025,323,3.51
42,-83.125,2025,323,3.76
42,-82.5,2025,323,3.88
42.5,-83.75,2025,323,3.12
42.5,-83.125,2025,323,3.25
42.5,-82.5,2025,323,3.36
41,-83.75,2025,324,5.15
41,-83.125,2025,324,5
41,-82.5,2025,324,4.88
41.5,-83.75,2025,324,4.89
41.5,-83.125,2025,324,5.01
41.5,-82.5,2025,324,4.93
42,-83.75,2025,324,4.87
42,-83.125,2025,324,4.85
42,-82.5,2025,324,4.71
42.5,-83.75,2025,324,4.59
42.5,-83.125,2025,324,4.41
42.5,-82.5,2025,324,4.16
41,-83.75,2025,325,5.65
41,-83.125,2025,325,5.71
41,-82.5,2025,325,5.75
41.5,-83.75,2025,325,5.48
41.5,-83.125,2025,325,5.69
41.5,-82.5,2025,325,5.93
42,-83.75,2025,325,5.05
42,-83.125,2025,325,5.29
42,-82.5,2025,325,5.68
42.5,-83.75,2025,325,4.51
42.5,-83.125,2025,325,4.63
42.5,-82.5,2025,325,4.96
41,-83.75,2025,326,3.47
41,-83.125,2025,326,3.68
41,-82.5,2025,326,4.07
41.5,-83.75,2025,326,3.26
41.5,-83.125,2025,326,3.66
41.5,-82.5,2025,326,4.14
42,-83.75,2025,326,3.23
42,-83.125,2025,326,3.59
42,-82.5,2025,326,4
42.5,-83.75,2025,326,3.18
42.5,-83.125,2025,326,3.33
42.5,-82.5,2025,326,3.67
41,-83.75,2025,327,3.69
41,-83.125,2025,327,3.69
41,-82.5,2025,327,3.75
41.5,-83.75,2025,327,3.69
41.5,-83.125,2025,327,3.91
41.5,-82.5,2025,327,4.37
42,-83.75,2025,327,3.83
42,-83.125,2025,327,4.18
42,-82.5,2025,327,4.54
42.5,-83.75,2025,327,3.81
42.5,-83.125,2025,327,3.76
42.5,-82.5,2025,327,4
41,-83.75,2025,328,3.91
41,-83.125,2025,328,3.98
41,-82.5,2025,328,4.21
41.5,-83.75,2025,328,3.94
41.5,-83.125,2025,328,4.32
41.5,-82.5,2025,328,4.65
42,-83.75,2025,328,3.96
42,-83.125,2025,328,4.38
42,-82.5,2025,328,4.69
42.5,-83.75,2025,328,3.66
42.5,-83.125,2025,328,3.89
42.5,-82.5,2025,328,4.3
41,-83.75,2025,329,6.97
41,-83.125,2025,329,7.06
41,-82.5,2025,329,6.94
41.5,-83.75,2025,329,6.6
41.5,-83.125,2025,329,6.6
41.5,-82.5,2025,329,6.62
42,-83.75,2025,329,6.13
42,-83.125,2025,329,6.29
42,-82.5,2025,329,6.58
42.5,-83.75,2025,329,5.79
42.5,-83.125,2025,329,6.08
42.5,-82.5,2025,329,6.45
41,-83.75,2025,330,3.59
41,-83.125,2025,330,3.82
41,-82.5,2025,330,4.34
41.5,-83.75,2025,330,3.58
41.5,-83.125,2025,330,3.88
41.5,-82.5,2025,330,4.49
42,-83.75,2025,330,3.71
42,-83.125,2025,330,4.04
42,-82.5,2025,330,4.53
42.5,-83.75,2025,330,3.77
42.5,-83.125,2025,330,3.94
42.5,-82.5,2025,330,4.3
41,-83.75,2025,331,2.17
41,-83.125,2025,331,2.2
41,-82.5,2025,331,2.32
41.5,-83.75,2025,331,2.37
41.5,-83.125,2025,331,2.6
41.5,-82.5,2025,331,2.96
42,-83.75,2025,331,2.56
42,-83.125,2025,331,2.89
42,-82.5,2025,331,3.15
42.5,-83.75,2025,331,2.5
42.5,-83.125,2025,331,2.6
42.5,-82.5,2025,331,2.78
41,-83.75,2025,332,2.18
41,-83.125,2025,332,2.23
41,-82.5,2025,332,2.35
41.5,-83.75,2025,332,2.27
41.5,-83.125,2025,332,2.48
41.5,-82.5,2025,332,2.82
42,-83.75,2025,332,2.32
42,-83.125,2025,332,2.61
42,-82.5,2025,332,2.9
42.5,-83.75,2025,332,2.19
42.5,-83.125,2025,332,2.28
42.5,-82.5,2025,332,2.48
41,-83.75,2025,333,2.28
41,-83.125,2025,333,2.31
41,-82.5,2025,333,2.35
41.5,-83.75,2025,333,2.34
41.5,-83.125,2025,333,2.51
41.5,-82.5,2025,333,2.67
42,-83.75,2025,333,2.5
42,-83.125,2025,333,2.71
42,-82.5,2025,333,2.79
42.5,-83.75,2025,333,2.51
42.5,-83.125,2025,333,2.58
42.5,-82.5,2025,333,2.52
41,-83.75,2025,334,2.91
41,-83.125,2025,334,2.92
41,-82.5,2025,334,2.98
41.5,-83.75,2025,334,2.93
41.5,-83.125,2025,334,3.13
41.5,-82.5,2025,334,3.45
42,-83.75,2025,334,2.98
42,-83.125,2025,334,3.35
42,-82.5,2025,334,3.67
42.5,-83.75,2025,334,2.92
42.5,-83.125,2025,334,3.14
42.5,-82.5,2025,334,3.38
41,-83.75,2025,335,2.26
41,-83.125,2025,335,2.27
41,-82.5,2025,335,2.33
41.5,-83.75,2025,335,2.19
41.5,-83.125,2025,335,2.32
41.5,-82.5,2025,335,2.46
42,-83.75,2025,335,2.16
42,-83.125,2025,335,2.33
42,-82.5,2025,335,2.44
42.5,-83.75,2025,335,2.05
42.5,-83.125,2025,335,2.09
42.5,-82.5,2025,335,2.14
41,-83.75,2025,336,2.57
41,-83.125,2025,336,2.64
41,-82.5,2025,336,2.73
41.5,-83.75,2025,336,2.53
41.5,-83.125,2025,336,2.76
41.5,-82.5,2025,336,3.02
42,-83.75,2025,336,2.54
42,-83.125,2025,336,2.84
42,-82.5,2025,336,3.03
42.5,-83.75,2025,336,2.45
42.5,-83.125,2025,336,2.57
42.5,-82.5,2025,336,2.67
41,-83.75,2025,337,2.25
41,-83.125,2025,337,2.31
41,-82.5,2025,337,2.41
41.5,-83.75,2025,337,2.31
41.5,-83.125,2025,337,2.5
41.5,-82.5,2025,337,2.86
42,-83.75,2025,337,2.39
42,-83.125,2025,337,2.74
42,-82.5,2025,337,3.03
42.5,-83.75,2025,337,2.3
42.5,-83.125,2025,337,2.43
42.5,-82.5,2025,337,2.65
41,-83.75,2025,338,1.57
41,-83.125,2025,338,1.64
41,-82.5,2025,338,1.82
41.5,-83.75,2025,338,1.48
41.5,-83.125,2025,338,1.78
41.5,-82.5,2025,338,2.15
42,-83.75,2025,338,1.44
42,-83.125,2025,338,1.78
42,-82.5,2025,338,2.1
42.5,-83.75,2025,338,1.26
42.5,-83.125,2025,338,1.41
42.5,-82.5,2025,338,1.62
41,-83.75,2025,339,1.63
41,-83.125,2025,339,1.65
41,-82.5,2025,339,1.74
41.5,-83.75,2025,339,1.6
41.5,-83.125,2025,339,1.82
41.5,-82.5,2025,339,2.13
42,-83.75,2025,339,1.64
42,-83.125,2025,339,2.07
42,-82.5,2025,339,2.32
42.5,-83.75,2025,339,1.54
42.5,-83.125,2025,339,1.78
42.5,-82.5,2025,339,1.97
41,-83.75,2025,340,2.82
41,-83.125,2025,340,2.83
41,-82.5,2025,340,2.86
41.5,-83.75,2025,340,2.76
41.5,-83.125,2025,340,2.94
41.5,-82.5,2025,340,3.19
42,-83.75,2025,340,2.67
42,-83.125,2025,340,2.96
42,-82.5,2025,340,3.21
42.5,-83.75,2025,340,2.41
42.5,-83.125,2025,340,2.54
42.5,-82.5,2025,340,2.76
41,-83.75,2025,341,2.75
41,-83.125,2025,341,2.85
41,-82.5,2025,341,3.01
41.5,-83.75,2025,341,2.49
41.5,-83.125,2025,341,2.71
41.5,-82.5,2025,341,3.07
42,-83.75,2025,341,2.27
42,-83.125,2025,341,2.55
42,-82.5,2025,341,2.85
42.5,-83.75,2025,341,1.9
42.5,-83.125,2025,341,2.07
42.5,-82.5,2025,341,2.34
41,-83.75,2025,342,1.44
41,-83.125,2025,342,1.49
41,-82.5,2025,342,1.55
41.5,-83.75,2025,342,1.45
41.5,-83.125,2025,342,1.69
41.5,-82.5,2025,342,1.93
42,-83.75,2025,342,1.48
42,-83.125,2025,342,1.82
42,-82.5,2025,342,1.97
42.5,-83.75,2025,342,1.37
42.5,-83.125,2025,342,1.53
42.5,-82.5,2025,342,1.6
41,-83.75,2025,343,2.53
41,-83.125,2025,343,2.42
41,-82.5,2025,343,2.32
41.5,-83.75,2025,343,2.61
41.5,-83.125,2025,343,2.62
41.5,-82.5,2025,343,2.7
42,-83.75,2025,343,2.74
42,-83.125,2025,343,2.88
42,-82.5,2025,343,2.9
42.5,-83.75,2025,343,2.68
42.5,-83.125,2025,343,2.74
42.5,-82.5,2025,343,2.71
41,-83.75,2025,344,3.56
41,-83.125,2025,344,3.59
41,-82.5,2025,344,3.72
41.5,-83.75,2025,344,3.5
41.5,-83.125,2025,344,3.61
41.5,-82.5,2025,344,3.85
42,-83.75,2025,344,3.39
42,-83.125,2025,344,3.57
42,-82.5,2025,344,3.84
42.5,-83.75,2025,344,3.22
42.5,-83.125,2025,344,3.33
42.5,-82.5,2025,344,3.56
41,-83.75,2025,345,2.1
41,-83.125,2025,345,2.02
41,-82.5,2025,345,1.98
41.5,-83.75,2025,345,2.09
41.5,-83.125,2025,345,2.15
41.5,-82.5,2025,345,2.29
42,-83.75,2025,345,2.05
42,-83.125,2025,345,2.24
42,-82.5,2025,345,2.39
42.5,-83.75,2025,345,1.92
42.5,-83.125,2025,345,1.99
42.5,-82.5,2025,345,2.12
41,-83.75,2025,346,2.27
41,-83.125,2025,346,2.2
41,-82.5,2025,346,2.09
41.5,-83.75,2025,346,2.18
41.5,-83.125,2025,346,2.17
41.5,-82.5,2025,346,2.27
42,-83.75,2025,346,2.06
42,-83.125,2025,346,2.18
42,-82.5,2025,346,2.36
42.5,-83.75,2025,346,1.93
42.5,-83.125,2025,346,2
42.5,-82.5,2025,346,2.08
41,-83.75,2025,347,1.99
41,-83.125,2025,347,2.08
41,-82.5,2025,347,2.25
41.5,-83.75,2025,347,1.86
41.5,-83.125,2025,347,2.07
41.5,-82.5,2025,347,2.45
42,-83.75,2025,347,1.83
42,-83.125,2025,347,2.07
42,-82.5,2025,347,2.35
42.5,-83.75,2025,347,1.62
42.5,-83.125,2025,347,1.71
42.5,-82.5,2025,347,1.92
41,-83.75,2025,348,1.16
41,-83.125,2025,348,1.16
41,-82.5,2025,348,1.23
41.5,-83.75,2025,348,1.19
41.5,-83.125,2025,348,1.39
41.5,-82.5,2025,348,1.65
42,-83.75,2025,348,1.29
42,-83.125,2025,348,1.58
42,-82.5,2025,348,1.7
42.5,-83.75,2025,348,1.23
42.5,-83.125,2025,348,1.26
42.5,-82.5,2025,348,1.35
41,-83.75,2025,349,1.3
41,-83.125,2025,349,1.38
41,-82.5,2025,349,1.46
41.5,-83.75,2025,349,1.25
41.5,-83.125,2025,349,1.54
41.5,-82.5,2025,349,1.9
42,-83.75,2025,349,1.32
42,-83.125,2025,349,1.7
42,-82.5,2025,349,2.01
42.5,-83.75,2025,349,1.28
42.5,-83.125,2025,349,1.42
42.5,-82.5,2025,349,1.63
41,-83.75,2025,350,2.46
41,-83.125,2025,350,2.39
41,-82.5,2025,350,2.27
41.5,-83.75,2025,350,2.38
41.5,-83.125,2025,350,2.44
41.5,-82.5,2025,350,2.53
42,-83.75,2025,350,2.38
42,-83.125,2025,350,2.58
42,-82.5,2025,350,2.66
42.5,-83.75,2025,350,2.36
42.5,-83.125,2025,350,2.41
42.5,-82.5,2025,350,2.4
41,-83.75,2025,351,3.81
41,-83.125,2025,351,3.77
41,-82.5,2025,351,3.72
41.5,-83.75,2025,351,3.72
41.5,-83.125,2025,351,3.75
41.5,-82.5,2025,351,3.84
42,-83.75,2025,351,3.57
42,-83.125,2025,351,3.69
42,-82.5,2025,351,3.82
42.5,-83.75,2025,351,3.49
42.5,-83.125,2025,351,3.54
42.5,-82.5,2025,351,3.61
41,-83.75,2025,352,5.58
41,-83.125,2025,352,5.54
41,-82.5,2025,352,5.3
41.5,-83.75,2025,352,5.46
41.5,-83.125,2025,352,5.31
41.5,-82.5,2025,352,5.02
42,-83.75,2025,352,5.15
42,-83.125,2025,352,5.01
42,-82.5,2025,352,4.89
42.5,-83.75,2025,352,4.94
42.5,-83.125,2025,352,4.97
42.5,-82.5,2025,352,4.88
41,-83.75,2025,353,1.66
41,-83.125,2025,353,1.8
41,-82.5,2025,353,2.21
41.5,-83.75,2025,353,1.73
41.5,-83.125,2025,353,1.96
41.5,-82.5,2025,353,2.47
42,-83.75,2025,353,1.84
42,-83.125,2025,353,2.13
42,-82.5,2025,353,2.53
42.5,-83.75,2025,353,1.82
42.5,-83.125,2025,353,1.94
42.5,-82.5,2025,353,2.28
41,-83.75,2025,354,2.81
41,-83.125,2025,354,2.79
41,-82.5,2025,354,2.66
41.5,-83.75,2025,354,2.68
41.5,-83.125,2025,354,2.71
41.5,-82.5,2025,354,2.8
42,-83.75,2025,354,2.66
42,-83.125,2025,354,2.79
42,-82.5,2025,354,2.92
42.5,-83.75,2025,354,2.59
42.5,-83.125,2025,354,2.64
42.5,-82.5,2025,354,2.73
41,-83.75,2025,355,1.96
41,-83.125,2025,355,1.96
41,-82.5,2025,355,2.08
41.5,-83.75,2025,355,1.82
41.5,-83.125,2025,355,1.91
41.5,-82.5,2025,355,2.18
42,-83.75,2025,355,1.76
42,-83.125,2025,355,1.91
42,-82.5,2025,355,2.07
42.5,-83.75,2025,355,1.6
42.5,-83.125,2025,355,1.61
42.5,-82.5,2025,355,1.7
41,-83.75,2025,356,2.51
41,-83.125,2025,356,2.43
41,-82.5,2025,356,2.4
41.5,-83.75,2025,356,2.39
41.5,-83.125,2025,356,2.52
41.5,-82.5,2025,356,2.72
42,-83.75,2025,356,2.49
42,-83.125,2025,356,2.76
42,-82.5,2025,356,2.98
42.5,-83.75,2025,356,2.47
42.5,-83.125,2025,356,2.65
42.5,-82.5,2025,356,2.82
41,-83.75,2025,357,5.28
41,-83.125,2025,357,5.26
41,-82.5,2025,357,5.12
41.5,-83.75,2025,357,4.79
41.5,-83.125,2025,357,4.74
41.5,-82.5,2025,357,4.65
42,-83.75,2025,357,4.51
42,-83.125,2025,357,4.34
42,-82.5,2025,357,4.37
42.5,-83.75,2025,357,4.26
42.5,-83.125,2025,357,4.21
42.5,-82.5,2025,357,4.22
41,-83.75,2025,358,3.49
41,-83.125,2025,358,3.44
41,-82.5,2025,358,3.5
41.5,-83.75,2025,358,3.33
41.5,-83.125,2025,358,3.39
41.5,-82.5,2025,358,3.54
42,-83.75,2025,358,3.22
42,-83.125,2025,358,3.34
42,-82.5,2025,358,3.44
42.5,-83.75,2025,358,3.09
42.5,-83.125,2025,358,3.13
42.5,-82.5,2025,358,3.22
41,-83.75,2025,359,3.67
41,-83.125,2025,359,3.65
41,-82.5,2025,359,3.67
41.5,-83.75,2025,359,3.43
41.5,-83.125,2025,359,3.49
41.5,-82.5,2025,359,3.6
42,-83.75,2025,359,3.22
42,-83.125,2025,359,3.3
42,-82.5,2025,359,3.42
42.5,-83.75,2025,359,2.95
42.5,-83.125,2025,359,2.97
42.5,-82.5,2025,359,3.07
41,-83.75,2025,360,5.42
41,-83.125,2025,360,5.17
41,-82.5,2025,360,4.81
41.5,-83.75,2025,360,4.41
41.5,-83.125,2025,360,4.2
41.5,-82.5,2025,360,4.02
42,-83.75,2025,360,3.71
42,-83.125,2025,360,3.58
42,-82.5,2025,360,3.57
42.5,-83.75,2025,360,3.29
42.5,-83.125,2025,360,3.26
42.5,-82.5,2025,360,3.25
41,-83.75,2025,361,3.6
41,-83.125,2025,361,3.44
41,-82.5,2025,361,3.38
41.5,-83.75,2025,361,3.3
41.5,-83.125,2025,361,3.29
41.5,-82.5,2025,361,3.31
42,-83.75,2025,361,3.11
42,-83.125,2025,361,3.13
42,-82.5,2025,361,3.13
42.5,-83.75,2025,361,2.92
42.5,-83.125,2025,361,2.87
42.5,-82.5,2025,361,2.79
41,-83.75,2025,362,8.14
41,-83.125,2025,362,7.85
41,-82.5,2025,362,7.26
41.5,-83.75,2025,362,7.49
41.5,-83.125,2025,362,6.94
41.5,-82.5,2025,362,6.24
42,-83.75,2025,362,6.49
42,-83.125,2025,362,5.89
42,-82.5,2025,362,5.62
42.5,-83.75,2025,362,5.82
42.5,-83.125,2025,362,5.71
42.5,-82.5,2025,362,5.49
41,-83.75,2025,363,1.91
41,-83.125,2025,363,1.97
41,-82.5,2025,363,2.31
41.5,-83.75,2025,363,1.89
41.5,-83.125,2025,363,2.04
41.5,-82.5,2025,363,2.48
42,-83.75,2025,363,1.98
42,-83.125,2025,363,2.18
42,-82.5,2025,363,2.53
42.5,-83.75,2025,363,2.02
42.5,-83.125,2025,363,2.08
42.5,-82.5,2025,363,2.42
41,-83.75,2025,364,1.65
41,-83.125,2025,364,1.68
41,-82.5,2025,364,1.72
41.5,-83.75,2025,364,1.7
41.5,-83.125,2025,364,1.82
41.5,-82.5,2025,364,2.03
42,-83.75,2025,364,1.8
42,-83.125,2025,364,2
42,-82.5,2025,364,2.1
42.5,-83.75,2025,364,1.77
42.5,-83.125,2025,364,1.79
42.5,-82.5,2025,364,1.84
41,-83.75,2025,365,2.52
41,-83.125,2025,365,2.51
41,-82.5,2025,365,2.51
41.5,-83.75,2025,365,2.35
41.5,-83.125,2025,365,2.44
41.5,-82.5,2025,365,2.62
42,-83.75,2025,365,2.29
42,-83.125,2025,365,2.47
42,-82.5,2025,365,2.62
42.5,-83.75,2025,365,2.16
42.5,-83.125,2025,365,2.17
42.5,-82.5,2025,365,2.27
41,-83.75,2026,1,1.44
41,-83.125,2026,1,1.36
41,-82.5,2026,1,1.34
41.5,-83.75,2026,1,1.43
41.5,-83.125,2026,1,1.49
41.5,-82.5,2026,1,1.64
42,-83.75,2026,1,1.44
42,-83.125,2026,1,1.62
42,-82.5,2026,1,1.7
42.5,-83.75,2026,1,1.36
42.5,-83.125,2026,1,1.4
42.5,-82.5,2026,1,1.44
41,-83.75,2026,2,1.67
41,-83.125,2026,2,1.64
41,-82.5,2026,2,1.67
41.5,-83.75,2026,2,1.66
41.5,-83.125,2026,2,1.78
41.5,-82.5,2026,2,1.98
42,-83.75,2026,2,1.69
42,-83.125,2026,2,1.86
42,-82.5,2026,2,1.99
42.5,-83.75,2026,2,1.53
42.5,-83.125,2026,2,1.55
42.5,-82.5,2026,2,1.61
41,-83.75,2026,3,1.88
41,-83.125,2026,3,1.78
41,-82.5,2026,3,1.7
41.5,-83.75,2026,3,1.88
41.5,-83.125,2026,3,1.83
41.5,-82.5,2026,3,1.85
42,-83.75,2026,3,1.8
42,-83.125,2026,3,1.84
42,-82.5,2026,3,1.88
42.5,-83.75,2026,3,1.71
42.5,-83.125,2026,3,1.69
42.5,-82.5,2026,3,1.69
41,-83.75,2026,4,2.49
41,-83.125,2026,4,2.39
41,-82.5,2026,4,2.31
41.5,-83.75,2026,4,2.42
41.5,-83.125,2026,4,2.42
41.5,-82.5,2026,4,2.45
42,-83.75,2026,4,2.34
42,-83.125,2026,4,2.36
42,-82.5,2026,4,2.38
42.5,-83.75,2026,4,2.2
42.5,-83.125,2026,4,2.13
42.5,-82.5,2026,4,2.12
41,-83.75,2026,5,3.59
41,-83.125,2026,5,3.5
41,-82.5,2026,5,3.32
41.5,-83.75,2026,5,3.47
41.5,-83.125,2026,5,3.45
41.5,-82.5,2026,5,3.39
42,-83.75,2026,5,3.4
42,-83.125,2026,5,3.46
42,-82.5,2026,5,3.43
42.5,-83.75,2026,5,3.32
42.5,-83.125,2026,5,3.35
42.5,-82.5,2026,5,3.29
41,-83.75,2026,6,5.37
41,-83.125,2026,6,5.26
41,-82.5,2026,6,5.09
41.5,-83.75,2026,6,4.89
41.5,-83.125,2026,6,4.81
41.5,-82.5,2026,6,4.69
42,-83.75,2026,6,4.36
42,-83.125,2026,6,4.3
42,-82.5,2026,6,4.3
42.5,-83.75,2026,6,4.01
42.5,-83.125,2026,6,4
42.5,-82.5,2026,6,3.96
41,-83.75,2026,7,4.68
41,-83.125,2026,7,4.69
41,-82.5,2026,7,4.66
41.5,-83.75,2026,7,4.52
41.5,-83.125,2026,7,4.48
41.5,-82.5,2026,7,4.39
42,-83.75,2026,7,4.26
42,-83.125,2026,7,4.16
42,-82.5,2026,7,4.1
42.5,-83.75,2026,7,4.09
42.5,-83.125,2026,7,4.01
42.5,-82.5,2026,7,3.92
41,-83.75,2026,8,4.89
41,-83.125,2026,8,4.81
41,-82.5,2026,8,4.72
41.5,-83.75,2026,8,4.72
41.5,-83.125,2026,8,4.61
41.5,-82.5,2026,8,4.47
42,-83.75,2026,8,4.54
42,-83.125,2026,8,4.36
42,-82.5,2026,8,4.28
42.5,-83.75,2026,8,4.42
42.5,-83.125,2026,8,4.32
42.5,-82.5,2026,8,4.17
41,-83.75,2026,9,5.98
41,-83.125,2026,9,5.68
41,-82.5,2026,9,5.76
41.5,-83.75,2026,9,5.86
41.5,-83.125,2026,9,5.45
41.5,-82.5,2026,9,5.25
42,-83.75,2026,9,5.58
42,-83.125,2026,9,5.14
42,-82.5,2026,9,4.98
42.5,-83.75,2026,9,5.38
42.5,-83.125,2026,9,5.2
42.5,-82.5,2026,9,5.06
41,-83.75,2026,10,3.94
41,-83.125,2026,10,4.07
41,-82.5,2026,10,4.26
41.5,-83.75,2026,10,3.84
41.5,-83.125,2026,10,3.97
41.5,-82.5,2026,10,4.06
42,-83.75,2026,10,3.72
42,-83.125,2026,10,3.81
42,-82.5,2026,10,3.88
42.5,-83.75,2026,10,3.5
42.5,-83.125,2026,10,3.58
42.5,-82.5,2026,10,3.68
41,-83.75,2026,11,2.44
41,-83.125,2026,11,2.49
41,-82.5,2026,11,2.6
41.5,-83.75,2026,11,2.5
41.5,-83.125,2026,11,2.62
41.5,-82.5,2026,11,2.82
42,-83.75,2026,11,2.54
42,-83.125,2026,11,2.7
42,-82.5,2026,11,2.8
42.5,-83.75,2026,11,2.42
42.5,-83.125,2026,11,2.43
42.5,-82.5,2026,11,2.5
41,-83.75,2026,12,2.51
41,-83.125,2026,12,2.51
41,-82.5,2026,12,2.52
41.5,-83.75,2026,12,2.55
41.5,-83.125,2026,12,2.63
41.5,-82.5,2026,12,2.78
42,-83.75,2026,12,2.66
42,-83.125,2026,12,2.79
42,-82.5,2026,12,2.89
42.5,-83.75,2026,12,2.77
42.5,-83.125,2026,12,2.76
42.5,-82.5,2026,12,2.79
41,-83.75,2026,13,3.75
41,-83.125,2026,13,3.71
41,-82.5,2026,13,3.61
41.5,-83.75,2026,13,3.72
41.5,-83.125,2026,13,3.73
41.5,-82.5,2026,13,3.71
42,-83.75,2026,13,3.75
42,-83.125,2026,13,3.76
42,-82.5,2026,13,3.77
42.5,-83.75,2026,13,3.8
42.5,-83.125,2026,13,3.75
42.5,-82.5,2026,13,3.71
41,-83.75,2026,14,3.12
41,-83.125,2026,14,3.39
41,-82.5,2026,14,3.76
41.5,-83.75,2026,14,2.92
41.5,-83.125,2026,14,3.19
41.5,-82.5,2026,14,3.58
42,-83.75,2026,14,2.8
42,-83.125,2026,14,3.05
42,-82.5,2026,14,3.36
42.5,-83.75,2026,14,2.57
42.5,-83.125,2026,14,2.73
42.5,-82.5,2026,14,3.06
41,-83.75,2026,15,1.27
41,-83.125,2026,15,1.27
41,-82.5,2026,15,1.33
41.5,-83.75,2026,15,1.26
