-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,WS10M
42.5,-83.125,2025,312,3.58
42.5,-82.5,2025,312,3.79
41,-83.75,2025,313,5.4
41,-83.125,2025,313,5.12
41,-82.5,2025,313,4.75
41.5,-83.75,2025,313,5.94
41.5,-83.125,2025,313,6.62
41.5,-82.5,2025,313,6.81
42,-83.75,2025,313,6.09
42,-83.125,2025,313,7.66
42,-82.5,2025,313,8.24
42.5,-83.75,2025,313,5.68
42.5,-83.125,2025,313,6.7
42.5,-82.5,2025,313,7.49
41,-83.75,2025,314,5.8
41,-83.125,2025,314,5.63
41,-82.5,2025,314,5.96
41.5,-83.75,2025,314,5.73
41.5,-83.125,2025,314,6.97
41.5,-82.5,2025,314,8.51
42,-83.75,2025,314,6.09
42,-83.125,2025,314,7.74
42,-82.5,2025,314,8.9
42.5,-83.75,2025,314,5.89
42.5,-83.125,2025,314,6.78
42.5,-82.5,2025,314,7.68
41,-83.75,2025,315,7.76
41,-83.125,2025,315,7.69
41,-82.5,2025,315,7.58
41.5,-83.75,2025,315,7.44
41.5,-83.125,2025,315,8.42
41.5,-82.5,2025,315,9.62
42,-83.75,2025,315,7.39
42,-83.125,2025,315,8.81
42,-82.5,2025,315,10.02
42.5,-83.75,2025,315,6.8
42.5,-83.125,2025,315,7.24
42.5,-82.5,2025,315,7.82
41,-83.75,2025,316,7.02
41,-83.125,2025,316,7.07
41,-82.5,2025,316,7.54
41.5,-83.75,2025,316,7.07
41.5,-83.125,2025,316,7.91
41.5,-82.5,2025,316,9.25
42,-83.75,2025,316,7.36
42,-83.125,2025,316,8.38
42,-82.5,2025,316,9.48
42.5,-83.75,2025,316,7.33
42.5,-83.125,2025,316,7.44
42.5,-82.5,2025,316,7.6
41,-83.75,2025,317,4.52
41,-83.125,2025,317,4.72
41,-82.5,2025,317,5.04
41.5,-83.75,2025,317,4.7
41.5,-83.125,2025,317,5.21
41.5,-82.5,2025,317,6.11
42,-83.75,2025,317,4.87
42,-83.125,2025,317,5.5
42,-82.5,2025,317,6.31
42.5,-83.75,2025,317,4.86
42.5,-83.125,2025,317,5.17
42.5,-82.5,2025,317,5.4
41,-83.75,2025,318,3.91
41,-83.125,2025,318,4.01
41,-82.5,2025,318,3.79
41.5,-83.75,2025,318,3.27
41.5,-83.125,2025,318,3.44
41.5,-82.5,2025,318,3.6
42,-83.75,2025,318,2.85
42,-83.125,2025,318,2.65
42,-82.5,2025,318,2.89
42.5,-83.75,2025,318,2.94
42.5,-83.125,2025,318,2.93
42.5,-82.5,2025,318,3.03
41,-83.75,2025,319,7.35
41,-83.125,2025,319,7.27
41,-82.5,2025,319,7.11
41.5,-83.75,2025,319,6.85
41.5,-83.125,2025,319,7.1
41.5,-82.5,2025,319,7.34
42,-83.75,2025,319,6.7
42,-83.125,2025,319,6.78
42,-82.5,2025,319,7.13
42.5,-83.75,2025,319,6.7
42.5,-83.125,2025,319,6.68
42.5,-82.5,2025,319,6.5
41,-83.75,2025,320,6.69
41,-83.125,2025,320,6.74
41,-82.5,2025,320,6.85
41.5,-83.75,2025,320,6.74
41.5,-83.125,2025,320,7.34
41.5,-82.5,2025,320,8.74
42,-83.75,2025,320,6.89
42,-83.125,2025,320,8.13
42,-82.5,2025,320,9.33
42.5,-83.75,2025,320,7.24
42.5,-83.125,2025,320,7.77
42.5,-82.5,2025,320,8.38
41,-83.75,2025,321,2.78
41,-83.125,2025,321,2.93
41,-82.5,2025,321,3.46
41.5,-83.75,2025,321,3.14
41.5,-83.125,2025,321,3.58
41.5,-82.5,2025,321,4.98
42,-83.75,2025,321,3.74
42,-83.125,2025,321,4.61
42,-82.5,2025,321,5.95
42.5,-83.75,2025,321,4.13
42.5,-83.125,2025,321,4.52
42.5,-82.5,2025,321,5.24
41,-83.75,2025,322,2.5
41,-83.125,2025,322,2.52
41,-82.5,2025,322,2.7
41.5,-83.75,2025,322,2.2
41.5,-83.125,2025,322,2.48
41.5,-82.5,2025,322,2.97
42,-83.75,2025,322,2.59
42,-83.125,2025,322,2.33
42,-82.5,2025,322,2.19
42.5,-83.75,2025,322,2.92
42.5,-83.125,2025,322,2.67
42.5,-82.5,2025,322,2.13
41,-83.75,2025,323,2.63
41,-83.125,2025,323,2.83
41,-82.5,2025,323,2.66
41.5,-83.75,2025,323,2.76
41.5,-83.125,2025,323,2.98
41.5,-82.5,2025,323,3.23
42,-83.75,2025,323,2.77
42,-83.125,2025,323,3.24
42,-82.5,2025,323,3.38
42.5,-83.75,2025,323,2.33
42.5,-83.125,2025,323,2.49
42.5,-82.5,2025,323,2.68
41,-83.75,2025,324,2.48
41,-83.125,2025,324,2.68
41,-82.5,2025,324,2.53
41.5,-83.75,2025,324,2.63
41.5,-83.125,2025,324,2.88
41.5,-82.5,2025,324,3.2
42,-83.75,2025,324,2.85
42,-83.125,2025,324,3.12
42,-82.5,2025,324,3.18
42.5,-83.75,2025,324,3.22
42.5,-83.125,2025,324,3.08
42.5,-82.5,2025,324,2.78
41,-83.75,2025,325,2.14
41,-83.125,2025,325,2.12
41,-82.5,2025,325,2.17
41.5,-83.75,2025,325,2.97
41.5,-83.125,2025,325,3.12
41.5,-82.5,2025,325,3.46
42,-83.75,2025,325,3.29
42,-83.125,2025,325,3.65
42,-82.5,2025,325,4.24
42.5,-83.75,2025,325,3.73
42.5,-83.125,2025,325,3.92
42.5,-82.5,2025,325,3.99
41,-83.75,2025,326,3.1
41,-83.125,2025,326,3.02
41,-82.5,2025,326,3.04
41.5,-83.75,2025,326,3.13
41.5,-83.125,2025,326,3.35
41.5,-82.5,2025,326,3.78
42,-83.75,2025,326,3.38
42,-83.125,2025,326,3.93
42,-82.5,2025,326,4.21
42.5,-83.75,2025,326,3.23
42.5,-83.125,2025,326,3.49
42.5,-82.5,2025,326,3.54
41,-83.75,2025,327,4.83
41,-83.125,2025,327,4.93
41,-82.5,2025,327,5.11
41.5,-83.75,2025,327,4.99
41.5,-83.125,2025,327,5.56
41.5,-82.5,2025,327,6.41
42,-83.75,2025,327,5.32
42,-83.125,2025,327,5.89
42,-82.5,2025,327,6.82
42.5,-83.75,2025,327,5.36
42.5,-83.125,2025,327,5.6
42.5,-82.5,2025,327,6
41,-83.75,2025,328,3.17
41,-83.125,2025,328,3.21
41,-82.5,2025,328,3.25
41.5,-83.75,2025,328,2.97
41.5,-83.125,2025,328,3.32
41.5,-82.5,2025,328,3.94
42,-83.75,2025,328,3.39
42,-83.125,2025,328,3.74
42,-82.5,2025,328,4.24
42.5,-83.75,2025,328,3.78
42.5,-83.125,2025,328,3.8
42.5,-82.5,2025,328,3.91
41,-83.75,2025,329,5.05
41,-83.125,2025,329,5.46
41,-82.5,2025,329,5.43
41.5,-83.75,2025,329,4.43
41.5,-83.125,2025,329,5.13
41.5,-82.5,2025,329,5.88
42,-83.75,2025,329,3.91
42,-83.125,2025,329,4.64
42,-82.5,2025,329,5.65
42.5,-83.75,2025,329,3.59
42.5,-83.125,2025,329,3.92
42.5,-82.5,2025,329,4.4
41,-83.75,2025,330,10.94
41,-83.125,2025,330,10.52
41,-82.5,2025,330,9.81
41.5,-83.75,2025,330,11.15
41.5,-83.125,2025,330,11.49
41.5,-82.5,2025,330,11.64
42,-83.75,2025,330,11.15
42,-83.125,2025,330,11.94
42,-82.5,2025,330,12.27
42.5,-83.75,2025,330,10.83
42.5,-83.125,2025,330,11.05
42.5,-82.5,2025,330,10.86
41,-83.75,2025,331,8.14
41,-83.125,2025,331,8.26
41,-82.5,2025,331,8.7
41.5,-83.75,2025,331,8.75
41.5,-83.125,2025,331,9.91
41.5,-82.5,2025,331,11.5
42,-83.75,2025,331,9.53
42,-83.125,2025,331,11.12
42,-82.5,2025,331,12.66
42.5,-83.75,2025,331,10.02
42.5,-83.125,2025,331,10.71
42.5,-82.5,2025,331,11.57
41,-83.75,2025,332,5.54
41,-83.125,2025,332,5.71
41,-82.5,2025,332,6.27
41.5,-83.75,2025,332,5.4
41.5,-83.125,2025,332,6.69
41.5,-82.5,2025,332,8.52
42,-83.75,2025,332,6.11
42,-83.125,2025,332,7.73
42,-82.5,2025,332,9.26
42.5,-83.75,2025,332,6.36
42.5,-83.125,2025,332,6.97
42.5,-82.5,2025,332,8.07
41,-83.75,2025,333,4.3
41,-83.125,2025,333,3.95
41,-82.5,2025,333,3.7
41.5,-83.75,2025,333,3.86
41.5,-83.125,2025,333,4.43
41.5,-82.5,2025,333,4.89
42,-83.75,2025,333,4.33
42,-83.125,2025,333,4.92
42,-82.5,2025,333,5.09
42.5,-83.75,2025,333,4.39
42.5,-83.125,2025,333,4.07
42.5,-82.5,2025,333,4.14
41,-83.75,2025,334,8.69
41,-83.125,2025,334,8.76
41,-82.5,2025,334,8.87
41.5,-83.75,2025,334,8.24
41.5,-83.125,2025,334,9.74
41.5,-82.5,2025,334,11.19
42,-83.75,2025,334,8.25
42,-83.125,2025,334,10.23
42,-82.5,2025,334,11.77
42.5,-83.75,2025,334,7.76
42.5,-83.125,2025,334,8.52
42.5,-82.5,2025,334,9.66
41,-83.75,2025,335,2.46
41,-83.125,2025,335,2.4
41,-82.5,2025,335,2.7
41.5,-83.75,2025,335,2.19
41.5,-83.125,2025,335,2.62
41.5,-82.5,2025,335,3.31
42,-83.75,2025,335,2.36
42,-83.125,2025,335,2.79
42,-82.5,2025,335,3.29
42.5,-83.75,2025,335,2.44
42.5,-83.125,2025,335,2.48
42.5,-82.5,2025,335,2.82
41,-83.75,2025,336,2.72
41,-83.125,2025,336,2.63
41,-82.5,2025,336,2.8
41.5,-83.75,2025,336,2.68
41.5,-83.125,2025,336,2.94
41.5,-82.5,2025,336,3.37
42,-83.75,2025,336,2.69
42,-83.125,2025,336,3.17
42,-82.5,2025,336,3.5
42.5,-83.75,2025,336,2.51
42.5,-83.125,2025,336,2.6
42.5,-82.5,2025,336,2.61
41,-83.75,2025,337,5.87
41,-83.125,2025,337,5.94
41,-82.5,2025,337,6.01
41.5,-83.75,2025,337,6.48
41.5,-83.125,2025,337,7.21
41.5,-82.5,2025,337,8.05
42,-83.75,2025,337,6.66
42,-83.125,2025,337,8.03
42,-82.5,2025,337,8.97
42.5,-83.75,2025,337,6.44
42.5,-83.125,2025,337,7.27
42.5,-82.5,2025,337,7.94
41,-83.75,2025,338,4.26
41,-83.125,2025,338,4.43
41,-82.5,2025,338,4.72
41.5,-83.75,2025,338,3.97
41.5,-83.125,2025,338,4.8
41.5,-82.5,2025,338,5.93
42,-83.75,2025,338,4.04
42,-83.125,2025,338,5.25
42,-82.5,2025,338,6.23
42.5,-83.75,2025,338,4.14
42.5,-83.125,2025,338,4.83
42.5,-82.5,2025,338,5.53
41,-83.75,2025,339,3.79
41,-83.125,2025,339,3.94
41,-82.5,2025,339,3.91
41.5,-83.75,2025,339,4.16
41.5,-83.125,2025,339,5.1
41.5,-82.5,2025,339,5.7
42,-83.75,2025,339,4.93
42,-83.125,2025,339,5.97
42,-82.5,2025,339,6.34
42.5,-83.75,2025,339,5.26
42.5,-83.125,2025,339,5.6
42.5,-82.5,2025,339,5.72
41,-83.75,2025,340,4.19
41,-83.125,2025,340,4.33
41,-82.5,2025,340,4.59
41.5,-83.75,2025,340,4.17
41.5,-83.125,2025,340,5.06
41.5,-82.5,2025,340,6.11
42,-83.75,2025,340,4.1
42,-83.125,2025,340,5.27
42,-82.5,2025,340,6.53
42.5,-83.75,2025,340,4.29
42.5,-83.125,2025,340,4.79
42.5,-82.5,2025,340,5.51
41,-83.75,2025,341,3.65
41,-83.125,2025,341,3.81
41,-82.5,2025,341,3.93
41.5,-83.75,2025,341,3.54
41.5,-83.125,2025,341,4.36
41.5,-82.5,2025,341,5.23
42,-83.75,2025,341,3.75
42,-83.125,2025,341,4.73
42,-82.5,2025,341,5.37
42.5,-83.75,2025,341,3.85
42.5,-83.125,2025,341,4.17
42.5,-82.5,2025,341,4.36
41,-83.75,2025,342,4.4
41,-83.125,2025,342,4.67
41,-82.5,2025,342,4.84
41.5,-83.75,2025,342,4.15
41.5,-83.125,2025,342,5.05
41.5,-82.5,2025,342,6.09
42,-83.75,2025,342,3.93
42,-83.125,2025,342,5.01
42,-82.5,2025,342,5.77
42.5,-83.75,2025,342,3.28
42.5,-83.125,2025,342,3.26
42.5,-82.5,2025,342,3.53
41,-83.75,2025,343,7.63
41,-83.125,2025,343,7.72
41,-82.5,2025,343,7.43
41.5,-83.75,2025,343,7.28
41.5,-83.125,2025,343,8.21
41.5,-82.5,2025,343,8.98
42,-83.75,2025,343,7.07
42,-83.125,2025,343,8.45
42,-82.5,2025,343,9.39
42.5,-83.75,2025,343,6.6
42.5,-83.125,2025,343,7.19
42.5,-82.5,2025,343,7.7
41,-83.75,2025,344,9.69
41,-83.125,2025,344,9.28
41,-82.5,2025,344,9.01
41.5,-83.75,2025,344,9.09
41.5,-83.125,2025,344,9.8
41.5,-82.5,2025,344,10.57
42,-83.75,2025,344,8.41
42,-83.125,2025,344,9.61
42,-82.5,2025,344,10.53
42.5,-83.75,2025,344,7.1
42.5,-83.125,2025,344,7.45
42.5,-82.5,2025,344,8.03
41,-83.75,2025,345,4.03
41,-83.125,2025,345,4.35
41,-82.5,2025,345,5.31
41.5,-83.75,2025,345,4.33
41.5,-83.125,2025,345,5.59
41.5,-82.5,2025,345,7.35
42,-83.75,2025,345,5.03
42,-83.125,2025,345,6.59
42,-82.5,2025,345,8.02
42.5,-83.75,2025,345,5.19
42.5,-83.125,2025,345,6.07
42.5,-82.5,2025,345,6.91
41,-83.75,2025,346,1.86
41,-83.125,2025,346,1.72
41,-82.5,2025,346,1.75
41.5,-83.75,2025,346,2.09
41.5,-83.125,2025,346,2.31
41.5,-82.5,2025,346,2.97
42,-83.75,2025,346,2.63
42,-83.125,2025,346,3.14
42,-82.5,2025,346,3.79
42.5,-83.75,2025,346,3.02
42.5,-83.125,2025,346,3.29
42.5,-82.5,2025,346,3.6
41,-83.75,2025,347,6.33
41,-83.125,2025,347,6.16
41,-82.5,2025,347,6.08
41.5,-83.75,2025,347,6.73
41.5,-83.125,2025,347,7.43
41.5,-82.5,2025,347,8.15
42,-83.75,2025,347,6.61
42,-83.125,2025,347,8.02
42,-82.5,2025,347,8.93
42.5,-83.75,2025,347,6.31
42.5,-83.125,2025,347,7.11
42.5,-82.5,2025,347,7.6
41,-83.75,2025,348,6.54
41,-83.125,2025,348,6.46
41,-82.5,2025,348,7.05
41.5,-83.75,2025,348,6.68
41.5,-83.125,2025,348,7.66
41.5,-82.5,2025,348,8.9
42,-83.75,2025,348,6.59
42,-83.125,2025,348,7.92
42,-82.5,2025,348,8.97
42.5,-83.75,2025,348,5.87
42.5,-83.125,2025,348,6.57
42.5,-82.5,2025,348,7.58
41,-83.75,2025,349,5.9
41,-83.125,2025,349,5.93
41,-82.5,2025,349,6.07
41.5,-83.75,2025,349,6.3
41.5,-83.125,2025,349,6.96
41.5,-82.5,2025,349,7.8
42,-83.75,2025,349,6.26
42,-83.125,2025,349,7.35
42,-82.5,2025,349,8.12
42.5,-83.75,2025,349,5.59
42.5,-83.125,2025,349,6.3
42.5,-82.5,2025,349,6.78
41,-83.75,2025,350,5.67
41,-83.125,2025,350,5.98
41,-82.5,2025,350,5.66
41.5,-83.75,2025,350,5.75
41.5,-83.125,2025,350,6.3
41.5,-82.5,2025,350,6.85
42,-83.75,2025,350,6.05
42,-83.125,2025,350,6.7
42,-82.5,2025,350,7.16
42.5,-83.75,2025,350,5.91
42.5,-83.125,2025,350,6.33
42.5,-82.5,2025,350,6.35
41,-83.75,2025,351,5.71
41,-83.125,2025,351,5.89
41,-82.5,2025,351,5.84
41.5,-83.75,2025,351,5.81
41.5,-83.125,2025,351,6.13
41.5,-82.5,2025,351,6.55
42,-83.75,2025,351,5.66
42,-83.125,2025,351,5.94
42,-82.5,2025,351,6.8
42.5,-83.75,2025,351,5.71
42.5,-83.125,2025,351,5.8
42.5,-82.5,2025,351,6.39
41,-83.75,2025,352,9.86
41,-83.125,2025,352,10.29
41,-82.5,2025,352,9.33
41.5,-83.75,2025,352,9.35
41.5,-83.125,2025,352,9.71
41.5,-82.5,2025,352,9.74
42,-83.75,2025,352,8.82
42,-83.125,2025,352,9.47
42,-82.5,2025,352,10.01
42.5,-83.75,2025,352,8.96
42.5,-83.125,2025,352,9.22
42.5,-82.5,2025,352,9.54
41,-83.75,2025,353,8.86
41,-83.125,2025,353,8.87
41,-82.5,2025,353,9.21
41.5,-83.75,2025,353,9.19
41.5,-83.125,2025,353,9.78
41.5,-82.5,2025,353,10.86
42,-83.75,2025,353,9.49
42,-83.125,2025,353,10.19
42,-82.5,2025,353,11.21
42.5,-83.75,2025,353,9.46
42.5,-83.125,2025,353,9.81
42.5,-82.5,2025,353,10.28
41,-83.75,2025,354,7.44
41,-83.125,2025,354,7.59
41,-82.5,2025,354,7.41
41.5,-83.75,2025,354,7.85
41.5,-83.125,2025,354,8.83
41.5,-82.5,2025,354,9.13
42,-83.75,2025,354,8.24
42,-83.125,2025,354,9.13
42,-82.5,2025,354,9.35
42.5,-83.75,2025,354,8.45
42.5,-83.125,2025,354,8.74
42.5,-82.5,2025,354,8.57
41,-83.75,2025,355,4.13
41,-83.125,2025,355,4.3
41,-82.5,2025,355,4.88
41.5,-83.75,2025,355,4.53
41.5,-83.125,2025,355,5.19
41.5,-82.5,2025,355,6.35
42,-83.75,2025,355,5.04
42,-83.125,2025,355,5.68
42,-82.5,2025,355,6.77
42.5,-83.75,2025,355,5.24
42.5,-83.125,2025,355,5.59
42.5,-82.5,2025,355,6.35
41,-83.75,2025,356,5.37
41,-83.125,2025,356,5.57
41,-82.5,2025,356,5.1
41.5,-83.75,2025,356,4.85
41.5,-83.125,2025,356,5.31
41.5,-82.5,2025,356,5.95
42,-83.75,2025,356,4.53
42,-83.125,2025,356,5.12
42,-82.5,2025,356,5.79
42.5,-83.75,2025,356,4.97
42.5,-83.125,2025,356,4.96
42.5,-82.5,2025,356,5.06
41,-83.75,2025,357,4.91
41,-83.125,2025,357,4.98
41,-82.5,2025,357,5.12
41.5,-83.75,2025,357,4.52
41.5,-83.125,2025,357,4.8
41.5,-82.5,2025,357,5.33
42,-83.75,2025,357,4.64
42,-83.125,2025,357,4.64
42,-82.5,2025,357,5.31
42.5,-83.75,2025,357,4.73
42.5,-83.125,2025,357,4.71
42.5,-82.5,2025,357,4.83
41,-83.75,2025,358,3.75
41,-83.125,2025,358,3.81
41,-82.5,2025,358,3.66
41.5,-83.75,2025,358,3.5
41.5,-83.125,2025,358,3.54
41.5,-82.5,2025,358,3.82
42,-83.75,2025,358,3.6
42,-83.125,2025,358,3.6
42,-82.5,2025,358,3.9
42.5,-83.75,2025,358,3.75
42.5,-83.125,2025,358,3.58
42.5,-82.5,2025,358,3.75
41,-83.75,2025,359,4.59
41,-83.125,2025,359,4.6
41,-82.5,2025,359,4.59
41.5,-83.75,2025,359,4.75
41.5,-83.125,2025,359,4.71
41.5,-82.5,2025,359,5.03
42,-83.75,2025,359,5.08
42,-83.125,2025,359,5.18
42,-82.5,2025,359,5.27
42.5,-83.75,2025,359,5.29
42.5,-83.125,2025,359,5.34
42.5,-82.5,2025,359,5.15
41,-83.75,2025,360,6.25
41,-83.125,2025,360,6.6
41,-82.5,2025,360,6.65
41.5,-83.75,2025,360,5.02
41.5,-83.125,2025,360,5.44
41.5,-82.5,2025,360,6.42
42,-83.75,2025,360,5.2
42,-83.125,2025,360,5.71
42,-82.5,2025,360,6.58
42.5,-83.75,2025,360,5.86
42.5,-83.125,2025,360,5.98
42.5,-82.5,2025,360,6.42
41,-83.75,2025,361,3.15
41,-83.125,2025,361,2.79
41,-82.5,2025,361,2.77
41.5,-83.75,2025,361,3.4
41.5,-83.125,2025,361,3.32
41.5,-82.5,2025,361,3.63
42,-83.75,2025,361,3.89
42,-83.125,2025,361,4.08
42,-82.5,2025,361,4.27
42.5,-83.75,2025,361,4.03
42.5,-83.125,2025,361,3.91
42.5,-82.5,2025,361,3.92
41,-83.75,2025,362,8.8
41,-83.125,2025,362,9.14
41,-82.5,2025,362,8.36
41.5,-83.75,2025,362,7.72
41.5,-83.125,2025,362,8.02
41.5,-82.5,2025,362,7.99
42,-83.75,2025,362,7.13
42,-83.125,2025,362,7.07
42,-82.5,2025,362,7.16
42.5,-83.75,2025,362,7.17
42.5,-83.125,2025,362,6.81
42.5,-82.5,2025,362,6.52
41,-83.75,2025,363,12.84
41,-83.125,2025,363,12.86
41,-82.5,2025,363,13.22
41.5,-83.75,2025,363,13.04
41.5,-83.125,2025,363,13.92
41.5,-82.5,2025,363,15.15
42,-83.75,2025,363,13.63
42,-83.125,2025,363,14.61
42,-82.5,2025,363,15.73
42.5,-83.75,2025,363,14.05
42.5,-83.125,2025,363,14.32
42.5,-82.5,2025,363,14.67
41,-83.75,2025,364,8.12
41,-83.125,2025,364,8.24
41,-82.5,2025,364,8.69
41.5,-83.75,2025,364,8.18
41.5,-83.125,2025,364,9
41.5,-82.5,2025,364,10.15
42,-83.75,2025,364,8.2
42,-83.125,2025,364,9.15
42,-82.5,2025,364,10.3
42.5,-83.75,2025,364,7.8
42.5,-83.125,2025,364,8.38
42.5,-82.5,2025,364,9.27
41,-83.75,2025,365,7.48
41,-83.125,2025,365,7.48
41,-82.5,2025,365,7.62
41.5,-83.75,2025,365,7.42
41.5,-83.125,2025,365,8.16
41.5,-82.5,2025,365,9.05
42,-83.75,2025,365,7.21
42,-83.125,2025,365,8.21
42,-82.5,2025,365,9.17
42.5,-83.75,2025,365,6.52
42.5,-83.125,2025,365,6.91
42.5,-82.5,2025,365,7.29
41,-83.75,2026,1,3.3
41,-83.125,2026,1,4.05
41,-82.5,2026,1,5.16
41.5,-83.75,2026,1,4.19
41.5,-83.125,2026,1,5.48
41.5,-82.5,2026,1,6.92
42,-83.75,2026,1,5.16
42,-83.125,2026,1,6.34
42,-82.5,2026,1,7.61
42.5,-83.75,2026,1,5.09
42.5,-83.125,2026,1,5.77
42.5,-82.5,2026,1,6.57
41,-83.75,2026,2,3.75
41,-83.125,2026,2,3.76
41,-82.5,2026,2,4.1
41.5,-83.75,2026,2,4.33
41.5,-83.125,2026,2,4.83
41.5,-82.5,2026,2,5.71
42,-83.75,2026,2,4.8
42,-83.125,2026,2,5.54
42,-82.5,2026,2,6.34
42.5,-83.75,2026,2,4.74
42.5,-83.125,2026,2,5.09
42.5,-82.5,2026,2,5.5
41,-83.75,2026,3,1.66
41,-83.125,2026,3,1.65
41,-82.5,2026,3,2.08
41.5,-83.75,2026,3,1.87
41.5,-83.125,2026,3,2.42
41.5,-82.5,2026,3,3.45
42,-83.75,2026,3,2.45
42,-83.125,2026,3,3.27
42,-82.5,2026,3,4.12
42.5,-83.75,2026,3,2.92
42.5,-83.125,2026,3,3.43
42.5,-82.5,2026,3,3.83
41,-83.75,2026,4,2.26
41,-83.125,2026,4,2.45
41,-82.5,2026,4,2.6
41.5,-83.75,2026,4,2.32
41.5,-83.125,2026,4,2.85
41.5,-82.5,2026,4,3.37
42,-83.75,2026,4,2.8
42,-83.125,2026,4,3.35
42,-82.5,2026,4,3.74
42.5,-83.75,2026,4,3.11
42.5,-83.125,2026,4,3.31
42.5,-82.5,2026,4,3.48
41,-83.75,2026,5,5.08
41,-83.125,2026,5,5.17
41,-82.5,2026,5,5.06
41.5,-83.75,2026,5,4.54
41.5,-83.125,2026,5,4.83
41.5,-82.5,2026,5,5.3
42,-83.75,2026,5,4.29
42,-83.125,2026,5,4.6
42,-82.5,2026,5,5.14
42.5,-83.75,2026,5,4.4
42.5,-83.125,2026,5,4.35
42.5,-82.5,2026,5,4.41
41,-83.75,2026,6,6.17
41,-83.125,2026,6,6.5
41,-82.5,2026,6,6.29
41.5,-83.75,2026,6,5.59
41.5,-83.125,2026,6,6.11
41.5,-82.5,2026,6,6.46
42,-83.75,2026,6,5.04
42,-83.125,2026,6,5.35
42,-82.5,2026,6,5.81
42.5,-83.75,2026,6,4.63
42.5,-83.125,2026,6,4.51
42.5,-82.5,2026,6,4.6
41,-83.75,2026,7,3.77
41,-83.125,2026,7,3.62
41,-82.5,2026,7,3.57
41.5,-83.75,2026,7,3.49
41.5,-83.125,2026,7,3.6
41.5,-82.5,2026,7,4.07
42,-83.75,2026,7,3.64
42,-83.125,2026,7,3.69
42,-82.5,2026,7,4.29
42.5,-83.75,2026,7,3.76
42.5,-83.125,2026,7,3.78
42.5,-82.5,2026,7,3.9
41,-83.75,2026,8,7.49
41,-83.125,2026,8,7.65
41,-82.5,2026,8,6.71
41.5,-83.75,2026,8,6.61
41.5,-83.125,2026,8,7.06
41.5,-82.5,2026,8,7
42,-83.75,2026,8,6.23
42,-83.125,2026,8,6.52
42,-82.5,2026,8,6.61
42.5,-83.75,2026,8,6.95
42.5,-83.125,2026,8,6.64
42.5,-82.5,2026,8,6.15
41,-83.75,2026,9,9.3
41,-83.125,2026,9,9.33
41,-82.5,2026,9,9.54
41.5,-83.75,2026,9,9.31
41.5,-83.125,2026,9,9.74
41.5,-82.5,2026,9,10.21
42,-83.75,2026,9,9.26
42,-83.125,2026,9,9.64
42,-82.5,2026,9,10.63
42.5,-83.75,2026,9,8.88
42.5,-83.125,2026,9,9.36
42.5,-82.5,2026,9,10.25
41,-83.75,2026,10,5.28
41,-83.125,2026,10,5.32
41,-82.5,2026,10,5.21
41.5,-83.75,2026,10,5.1
41.5,-83.125,2026,10,5.21
41.5,-82.5,2026,10,5.33
42,-83.75,2026,10,4.9
42,-83.125,2026,10,5.23
42,-82.5,2026,10,5.32
42.5,-83.75,2026,10,4.93
42.5,-83.125,2026,10,4.67
42.5,-82.5,2026,10,4.66
41,-83.75,2026,11,7.39
41,-83.125,2026,11,7.45
41,-82.5,2026,11,7.53
41.5,-83.75,2026,11,7.27
41.5,-83.125,2026,11,7.94
41.5,-82.5,2026,11,8.68
42,-83.75,2026,11,7.52
42,-83.125,2026,11,8.11
42,-82.5,2026,11,8.67
42.5,-83.75,2026,11,7.73
42.5,-83.125,2026,11,7.69
42.5,-82.5,2026,11,7.82
41,-83.75,2026,12,7.5
41,-83.125,2026,12,7.55
41,-82.5,2026,12,7.58
41.5,-83.75,2026,12,7.63
41.5,-83.125,2026,12,8.45
41.5,-82.5,2026,12,9.05
42,-83.75,2026,12,7.62
42,-83.125,2026,12,8.46
42,-82.5,2026,12,9.35
42.5,-83.75,2026,12,7.42
42.5,-83.125,2026,12,7.8
42.5,-82.5,2026,12,8.03
41,-83.75,2026,13,8.51
41,-83.125,2026,13,8.78
41,-82.5,2026,13,8.87
41.5,-83.75,2026,13,8.29
41.5,-83.125,2026,13,8.98
41.5,-82.5,2026,13,9.75
42,-83.75,2026,13,7.95
42,-83.125,2026,13,8.47
42,-82.5,2026,13,9.32
42.5,-83.75,2026,13,7.67
42.5,-83.125,2026,13,7.79
42.5,-82.5,2026,13,7.99
41,-83.75,2026,14,6.96
41,-83.125,2026,14,6.6
41,-82.5,2026,14,6.39
41.5,-83.75,2026,14,7.2
41.5,-83.125,2026,14,7.34
41.5,-82.5,2026,14,7.55
42,-83.75,2026,14,7.63
42,-83.125,2026,14,7.82
42,-82.5,2026,14,8.1
42.5,-83.75,2026,14,7.9
42.5,-83.125,2026,14,7.88
42.5,-82.5,2026,14,7.72
41,-83.75,2026,15,6.75
41,-83.125,2026,15,6.64
41,-82.5,2026,15,7.11
