-BEGIN HEADER-,,,,
NASA/POWER Source Native Resolution Daily Data,,,,
Dates (month/day/year): 06/28/2025 through 06/28/2026 in LST,,,,
Location: Regional,,,,
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,
parameter(s):,,,,
QV2M     MERRA-2 Specific Humidity at 2 Meters (g/kg),,,,
-END HEADER-,,,,
LAT,LON,YEAR,DOY,QV2M
43.5,-78.75,2025,312,4.22
43.5,-78.125,2025,312,4.4
42,-79.375,2025,313,4.62
42,-78.75,2025,313,5.16
42,-78.125,2025,313,5.53
42.5,-79.375,2025,313,4.66
42.5,-78.75,2025,313,4.26
42.5,-78.125,2025,313,4.29
43,-79.375,2025,313,4.13
43,-78.75,2025,313,4.06
43,-78.125,2025,313,4.03
43.5,-79.375,2025,313,3.73
43.5,-78.75,2025,313,4.11
43.5,-78.125,2025,313,4.37
42,-79.375,2025,314,2.67
42,-78.75,2025,314,2.5
42,-78.125,2025,314,2.5
42.5,-79.375,2025,314,3.32
42.5,-78.75,2025,314,2.66
42.5,-78.125,2025,314,2.51
43,-79.375,2025,314,2.97
43,-78.75,2025,314,2.87
43,-78.125,2025,314,2.73
43.5,-79.375,2025,314,3.09
43.5,-78.75,2025,314,3.4
43.5,-78.125,2025,314,3.68
42,-79.375,2025,315,3.24
42,-78.75,2025,315,2.96
42,-78.125,2025,315,2.74
42.5,-79.375,2025,315,3.96
42.5,-78.75,2025,315,3.19
42.5,-78.125,2025,315,2.87
43,-79.375,2025,315,3.63
43,-78.75,2025,315,3.4
43,-78.125,2025,315,3.15
43.5,-79.375,2025,315,3.69
43.5,-78.75,2025,315,3.85
43.5,-78.125,2025,315,3.99
42,-79.375,2025,316,4.16
42,-78.75,2025,316,3.95
42,-78.125,2025,316,3.84
42.5,-79.375,2025,316,4.98
42.5,-78.75,2025,316,4.29
42.5,-78.125,2025,316,4
43,-79.375,2025,316,5.01
43,-78.75,2025,316,4.72
43,-78.125,2025,316,4.26
43.5,-79.375,2025,316,5
43.5,-78.75,2025,316,5.26
43.5,-78.125,2025,316,5.35
42,-79.375,2025,317,3.85
42,-78.75,2025,317,3.84
42,-78.125,2025,317,3.81
42.5,-79.375,2025,317,4.25
42.5,-78.75,2025,317,4.04
42.5,-78.125,2025,317,4
43,-79.375,2025,317,4.29
43,-78.75,2025,317,4.37
43,-78.125,2025,317,4.37
43.5,-79.375,2025,317,4.56
43.5,-78.75,2025,317,4.83
43.5,-78.125,2025,317,4.99
42,-79.375,2025,318,4.1
42,-78.75,2025,318,3.97
42,-78.125,2025,318,3.93
42.5,-79.375,2025,318,4.64
42.5,-78.75,2025,318,4.35
42.5,-78.125,2025,318,4.14
43,-79.375,2025,318,4.58
43,-78.75,2025,318,4.59
43,-78.125,2025,318,4.46
43.5,-79.375,2025,318,4.67
43.5,-78.75,2025,318,4.88
43.5,-78.125,2025,318,4.95
42,-79.375,2025,319,6.56
42,-78.75,2025,319,6.22
42,-78.125,2025,319,6.16
42.5,-79.375,2025,319,6.64
42.5,-78.75,2025,319,6.29
42.5,-78.125,2025,319,6.16
43,-79.375,2025,319,6.47
43,-78.75,2025,319,6.24
43,-78.125,2025,319,6.05
43.5,-79.375,2025,319,5.9
43.5,-78.75,2025,319,5.86
43.5,-78.125,2025,319,5.6
42,-79.375,2025,320,3.98
42,-78.75,2025,320,3.89
42,-78.125,2025,320,3.77
42.5,-79.375,2025,320,4.27
42.5,-78.75,2025,320,3.82
42.5,-78.125,2025,320,3.66
43,-79.375,2025,320,3.85
43,-78.75,2025,320,3.74
43,-78.125,2025,320,3.71
43.5,-79.375,2025,320,3.86
43.5,-78.75,2025,320,4.05
43.5,-78.125,2025,320,4.2
42,-79.375,2025,321,3.36
42,-78.75,2025,321,3.21
42,-78.125,2025,321,2.97
42.5,-79.375,2025,321,3.74
42.5,-78.75,2025,321,3.13
42.5,-78.125,2025,321,2.82
43,-79.375,2025,321,3.36
43,-78.75,2025,321,3.07
43,-78.125,2025,321,2.91
43.5,-79.375,2025,321,3.4
43.5,-78.75,2025,321,3.57
43.5,-78.125,2025,321,3.62
42,-79.375,2025,322,3.32
42,-78.75,2025,322,3.16
42,-78.125,2025,322,3.03
42.5,-79.375,2025,322,3.54
42.5,-78.75,2025,322,3.19
42.5,-78.125,2025,322,3.02
43,-79.375,2025,322,3.34
43,-78.75,2025,322,3.22
43,-78.125,2025,322,3.11
43.5,-79.375,2025,322,3.36
43.5,-78.75,2025,322,3.55
43.5,-78.125,2025,322,3.63
42,-79.375,2025,323,3.4
42,-78.75,2025,323,3.24
42,-78.125,2025,323,3.22
42.5,-79.375,2025,323,3.61
42.5,-78.75,2025,323,3.18
42.5,-78.125,2025,323,3.07
43,-79.375,2025,323,3.32
43,-78.75,2025,323,3.18
43,-78.125,2025,323,3.05
43.5,-79.375,2025,323,3.05
43.5,-78.75,2025,323,3.15
43.5,-78.125,2025,323,3.26
42,-79.375,2025,324,3.67
42,-78.75,2025,324,3.57
42,-78.125,2025,324,3.49
42.5,-79.375,2025,324,3.73
42.5,-78.75,2025,324,3.37
42.5,-78.125,2025,324,3.27
43,-79.375,2025,324,3.51
43,-78.75,2025,324,3.33
43,-78.125,2025,324,3.22
43.5,-79.375,2025,324,3.55
43.5,-78.75,2025,324,3.74
43.5,-78.125,2025,324,3.84
42,-79.375,2025,325,5.32
42,-78.75,2025,325,5.2
42,-78.125,2025,325,5.14
42.5,-79.375,2025,325,5.6
42.5,-78.75,2025,325,5.19
42.5,-78.125,2025,325,5.02
43,-79.375,2025,325,5.17
43,-78.75,2025,325,5.11
43,-78.125,2025,325,4.84
43.5,-79.375,2025,325,5.06
43.5,-78.75,2025,325,5.33
43.5,-78.125,2025,325,5.36
42,-79.375,2025,326,4.06
42,-78.75,2025,326,4.03
42,-78.125,2025,326,3.99
42.5,-79.375,2025,326,4.03
42.5,-78.75,2025,326,3.84
42.5,-78.125,2025,326,3.75
43,-79.375,2025,326,3.71
43,-78.75,2025,326,3.71
43,-78.125,2025,326,3.61
43.5,-79.375,2025,326,3.63
43.5,-78.75,2025,326,3.82
43.5,-78.125,2025,326,3.86
42,-79.375,2025,327,4.04
42,-78.75,2025,327,3.91
42,-78.125,2025,327,3.85
42.5,-79.375,2025,327,4.58
42.5,-78.75,2025,327,4.15
42.5,-78.125,2025,327,4.03
43,-79.375,2025,327,4.57
43,-78.75,2025,327,4.45
43,-78.125,2025,327,4.25
43.5,-79.375,2025,327,4.72
43.5,-78.75,2025,327,4.87
43.5,-78.125,2025,327,4.9
42,-79.375,2025,328,3.86
42,-78.75,2025,328,3.71
42,-78.125,2025,328,3.6
42.5,-79.375,2025,328,4.29
42.5,-78.75,2025,328,3.91
42.5,-78.125,2025,328,3.78
43,-79.375,2025,328,4.25
43,-78.75,2025,328,4.13
43,-78.125,2025,328,3.97
43.5,-79.375,2025,328,4.4
43.5,-78.75,2025,328,4.43
43.5,-78.125,2025,328,4.43
42,-79.375,2025,329,5.56
42,-78.75,2025,329,5.18
42,-78.125,2025,329,4.85
42.5,-79.375,2025,329,5.87
42.5,-78.75,2025,329,5.27
42.5,-78.125,2025,329,4.97
43,-79.375,2025,329,5.84
43,-78.75,2025,329,5.38
43,-78.125,2025,329,5.13
43.5,-79.375,2025,329,5.81
43.5,-78.75,2025,329,5.55
43.5,-78.125,2025,329,5.47
42,-79.375,2025,330,5.67
42,-78.75,2025,330,5.76
42,-78.125,2025,330,5.7
42.5,-79.375,2025,330,5.81
42.5,-78.75,2025,330,5.77
42.5,-78.125,2025,330,5.78
43,-79.375,2025,330,5.53
43,-78.75,2025,330,5.75
43,-78.125,2025,330,5.86
43.5,-79.375,2025,330,5.27
43.5,-78.75,2025,330,5.53
43.5,-78.125,2025,330,5.76
42,-79.375,2025,331,2.94
42,-78.75,2025,331,2.76
42,-78.125,2025,331,2.66
42.5,-79.375,2025,331,3.46
42.5,-78.75,2025,331,3.03
42.5,-78.125,2025,331,2.88
43,-79.375,2025,331,3.26
43,-78.75,2025,331,3.17
43,-78.125,2025,331,3.04
43.5,-79.375,2025,331,3.43
43.5,-78.75,2025,331,3.58
43.5,-78.125,2025,331,3.76
42,-79.375,2025,332,2.78
42,-78.75,2025,332,2.68
42,-78.125,2025,332,2.58
42.5,-79.375,2025,332,3.29
42.5,-78.75,2025,332,2.88
42.5,-78.125,2025,332,2.74
43,-79.375,2025,332,3.11
43,-78.75,2025,332,3.03
43,-78.125,2025,332,2.93
43.5,-79.375,2025,332,3.25
43.5,-78.75,2025,332,3.42
43.5,-78.125,2025,332,3.6
42,-79.375,2025,333,2.5
42,-78.75,2025,333,2.42
42,-78.125,2025,333,2.38
42.5,-79.375,2025,333,2.92
42.5,-78.75,2025,333,2.58
42.5,-78.125,2025,333,2.47
43,-79.375,2025,333,2.78
43,-78.75,2025,333,2.72
43,-78.125,2025,333,2.65
43.5,-79.375,2025,333,2.85
43.5,-78.75,2025,333,2.98
43.5,-78.125,2025,333,3.07
42,-79.375,2025,334,3.31
42,-78.75,2025,334,3.16
42,-78.125,2025,334,2.94
42.5,-79.375,2025,334,3.85
42.5,-78.75,2025,334,3.39
42.5,-78.125,2025,334,3.16
43,-79.375,2025,334,3.73
43,-78.75,2025,334,3.55
43,-78.125,2025,334,3.38
43.5,-79.375,2025,334,3.79
43.5,-78.75,2025,334,3.83
43.5,-78.125,2025,334,3.94
42,-79.375,2025,335,2.43
42,-78.75,2025,335,2.28
42,-78.125,2025,335,2.16
42.5,-79.375,2025,335,2.57
42.5,-78.75,2025,335,2.24
42.5,-78.125,2025,335,2.13
43,-79.375,2025,335,2.32
43,-78.75,2025,335,2.22
43,-78.125,2025,335,2.23
43.5,-79.375,2025,335,2.25
43.5,-78.75,2025,335,2.34
43.5,-78.125,2025,335,2.55
42,-79.375,2025,336,2.84
42,-78.75,2025,336,2.65
42,-78.125,2025,336,2.63
42.5,-79.375,2025,336,3.16
42.5,-78.75,2025,336,2.71
42.5,-78.125,2025,336,2.6
43,-79.375,2025,336,2.93
43,-78.75,2025,336,2.79
43,-78.125,2025,336,2.64
43.5,-79.375,2025,336,2.84
43.5,-78.75,2025,336,3.03
43.5,-78.125,2025,336,3.17
42,-79.375,2025,337,2.69
42,-78.75,2025,337,2.55
42,-78.125,2025,337,2.5
42.5,-79.375,2025,337,3.36
42.5,-78.75,2025,337,2.81
42.5,-78.125,2025,337,2.58
43,-79.375,2025,337,3.18
43,-78.75,2025,337,3.06
43,-78.125,2025,337,2.84
43.5,-79.375,2025,337,3.12
43.5,-78.75,2025,337,3.35
43.5,-78.125,2025,337,3.53
42,-79.375,2025,338,2.08
42,-78.75,2025,338,1.98
42,-78.125,2025,338,1.92
42.5,-79.375,2025,338,2.46
42.5,-78.75,2025,338,2.07
42.5,-78.125,2025,338,1.97
43,-79.375,2025,338,2.12
43,-78.75,2025,338,2.09
43,-78.125,2025,338,2.06
43.5,-79.375,2025,338,2.11
43.5,-78.75,2025,338,2.34
43.5,-78.125,2025,338,2.59
42,-79.375,2025,339,1.81
42,-78.75,2025,339,1.79
42,-78.125,2025,339,1.75
42.5,-79.375,2025,339,2.34
42.5,-78.75,2025,339,1.79
42.5,-78.125,2025,339,1.69
43,-79.375,2025,339,2.2
43,-78.75,2025,339,1.9
43,-78.125,2025,339,1.7
43.5,-79.375,2025,339,2.33
43.5,-78.75,2025,339,2.39
43.5,-78.125,2025,339,2.44
42,-79.375,2025,340,2.84
42,-78.75,2025,340,2.73
42,-78.125,2025,340,2.71
42.5,-79.375,2025,340,3.43
42.5,-78.75,2025,340,2.94
42.5,-78.125,2025,340,2.74
43,-79.375,2025,340,3.22
43,-78.75,2025,340,3.06
43,-78.125,2025,340,2.83
43.5,-79.375,2025,340,3.21
43.5,-78.75,2025,340,3.38
43.5,-78.125,2025,340,3.56
42,-79.375,2025,341,2.91
42,-78.75,2025,341,2.75
42,-78.125,2025,341,2.67
42.5,-79.375,2025,341,3.31
42.5,-78.75,2025,341,2.89
42.5,-78.125,2025,341,2.7
43,-79.375,2025,341,2.8
43,-78.75,2025,341,2.81
43,-78.125,2025,341,2.78
43.5,-79.375,2025,341,2.62
43.5,-78.75,2025,341,2.87
43.5,-78.125,2025,341,3.12
42,-79.375,2025,342,1.4
42,-78.75,2025,342,1.3
42,-78.125,2025,342,1.28
42.5,-79.375,2025,342,1.78
42.5,-78.75,2025,342,1.36
42.5,-78.125,2025,342,1.28
43,-79.375,2025,342,1.58
43,-78.75,2025,342,1.48
43,-78.125,2025,342,1.37
43.5,-79.375,2025,342,1.72
43.5,-78.75,2025,342,1.88
43.5,-78.125,2025,342,2.03
42,-79.375,2025,343,1.97
42,-78.75,2025,343,1.86
42,-78.125,2025,343,1.79
42.5,-79.375,2025,343,2.55
42.5,-78.75,2025,343,2
42.5,-78.125,2025,343,1.85
43,-79.375,2025,343,2.5
43,-78.75,2025,343,2.21
43,-78.125,2025,343,1.92
43.5,-79.375,2025,343,2.69
43.5,-78.75,2025,343,2.77
43.5,-78.125,2025,343,2.79
42,-79.375,2025,344,3.67
42,-78.75,2025,344,3.6
42,-78.125,2025,344,3.51
42.5,-79.375,2025,344,4
42.5,-78.75,2025,344,3.65
42.5,-78.125,2025,344,3.56
43,-79.375,2025,344,3.87
43,-78.75,2025,344,3.76
43,-78.125,2025,344,3.62
43.5,-79.375,2025,344,3.81
43.5,-78.75,2025,344,4
43.5,-78.125,2025,344,4.14
42,-79.375,2025,345,2.29
42,-78.75,2025,345,2.13
42,-78.125,2025,345,2
42.5,-79.375,2025,345,2.55
42.5,-78.75,2025,345,2.08
42.5,-78.125,2025,345,1.83
43,-79.375,2025,345,2.13
43,-78.75,2025,345,1.96
43,-78.125,2025,345,1.86
43.5,-79.375,2025,345,2.13
43.5,-78.75,2025,345,2.27
43.5,-78.125,2025,345,2.44
42,-79.375,2025,346,2.15
42,-78.75,2025,346,1.91
42,-78.125,2025,346,1.81
42.5,-79.375,2025,346,2.49
42.5,-78.75,2025,346,1.88
42.5,-78.125,2025,346,1.73
43,-79.375,2025,346,2.32
43,-78.75,2025,346,2.15
43,-78.125,2025,346,1.99
43.5,-79.375,2025,346,2.58
43.5,-78.75,2025,346,2.8
43.5,-78.125,2025,346,3.01
42,-79.375,2025,347,2.43
42,-78.75,2025,347,2.32
42,-78.125,2025,347,2.27
42.5,-79.375,2025,347,2.72
42.5,-78.75,2025,347,2.36
42.5,-78.125,2025,347,2.19
43,-79.375,2025,347,2.43
43,-78.75,2025,347,2.42
43,-78.125,2025,347,2.22
43.5,-79.375,2025,347,2.56
43.5,-78.75,2025,347,2.76
43.5,-78.125,2025,347,2.94
42,-79.375,2025,348,1.53
42,-78.75,2025,348,1.41
42,-78.125,2025,348,1.35
42.5,-79.375,2025,348,1.91
42.5,-78.75,2025,348,1.49
42.5,-78.125,2025,348,1.38
43,-79.375,2025,348,1.65
43,-78.75,2025,348,1.6
43,-78.125,2025,348,1.54
43.5,-79.375,2025,348,1.88
43.5,-78.75,2025,348,2.09
43.5,-78.125,2025,348,2.29
42,-79.375,2025,349,1.59
42,-78.75,2025,349,1.46
42,-78.125,2025,349,1.43
42.5,-79.375,2025,349,2.36
42.5,-78.75,2025,349,1.82
42.5,-78.125,2025,349,1.63
43,-79.375,2025,349,2.21
43,-78.75,2025,349,2.11
43,-78.125,2025,349,1.92
43.5,-79.375,2025,349,2.33
43.5,-78.75,2025,349,2.61
43.5,-78.125,2025,349,2.83
42,-79.375,2025,350,1.99
42,-78.75,2025,350,1.82
42,-78.125,2025,350,1.77
42.5,-79.375,2025,350,2.67
42.5,-78.75,2025,350,2.08
42.5,-78.125,2025,350,1.91
43,-79.375,2025,350,2.57
43,-78.75,2025,350,2.3
43,-78.125,2025,350,1.93
43.5,-79.375,2025,350,2.71
43.5,-78.75,2025,350,2.86
43.5,-78.125,2025,350,2.91
42,-79.375,2025,351,3.51
42,-78.75,2025,351,3.47
42,-78.125,2025,351,3.49
42.5,-79.375,2025,351,3.91
42.5,-78.75,2025,351,3.6
42.5,-78.125,2025,351,3.56
43,-79.375,2025,351,3.78
43,-78.75,2025,351,3.72
43,-78.125,2025,351,3.56
43.5,-79.375,2025,351,3.87
43.5,-78.75,2025,351,3.98
43.5,-78.125,2025,351,4.06
42,-79.375,2025,352,4.07
42,-78.75,2025,352,3.77
42,-78.125,2025,352,3.68
42.5,-79.375,2025,352,4.28
42.5,-78.75,2025,352,3.82
42.5,-78.125,2025,352,3.7
43,-79.375,2025,352,4.16
43,-78.75,2025,352,3.87
43,-78.125,2025,352,3.75
43.5,-79.375,2025,352,4.32
43.5,-78.75,2025,352,4.23
43.5,-78.125,2025,352,4.25
42,-79.375,2025,353,3.32
42,-78.75,2025,353,3.41
42,-78.125,2025,353,3.45
42.5,-79.375,2025,353,3.5
42.5,-78.75,2025,353,3.47
42.5,-78.125,2025,353,3.5
43,-79.375,2025,353,3.27
43,-78.75,2025,353,3.46
43,-78.125,2025,353,3.56
43.5,-79.375,2025,353,3.34
43.5,-78.75,2025,353,3.6
43.5,-78.125,2025,353,3.83
42,-79.375,2025,354,2.54
42,-78.75,2025,354,2.43
42,-78.125,2025,354,2.31
42.5,-79.375,2025,354,2.94
42.5,-78.75,2025,354,2.55
42.5,-78.125,2025,354,2.41
43,-79.375,2025,354,2.84
43,-78.75,2025,354,2.73
43,-78.125,2025,354,2.55
43.5,-79.375,2025,354,3.04
43.5,-78.75,2025,354,3.13
43.5,-78.125,2025,354,3.17
42,-79.375,2025,355,2.21
42,-78.75,2025,355,2.19
42,-78.125,2025,355,2.15
42.5,-79.375,2025,355,2.45
42.5,-78.75,2025,355,2.19
42.5,-78.125,2025,355,2.13
43,-79.375,2025,355,2.22
43,-78.75,2025,355,2.22
43,-78.125,2025,355,2.17
43.5,-79.375,2025,355,2.41
43.5,-78.75,2025,355,2.61
43.5,-78.125,2025,355,2.8
42,-79.375,2025,356,2.38
42,-78.75,2025,356,2.27
42,-78.125,2025,356,2.2
42.5,-79.375,2025,356,2.88
42.5,-78.75,2025,356,2.46
42.5,-78.125,2025,356,2.3
43,-79.375,2025,356,2.9
43,-78.75,2025,356,2.69
43,-78.125,2025,356,2.45
43.5,-79.375,2025,356,3.1
43.5,-78.75,2025,356,3.21
43.5,-78.125,2025,356,3.28
42,-79.375,2025,357,4.14
42,-78.75,2025,357,3.93
42,-78.125,2025,357,3.75
42.5,-79.375,2025,357,4.32
42.5,-78.75,2025,357,3.94
42.5,-78.125,2025,357,3.8
43,-79.375,2025,357,4.14
43,-78.75,2025,357,4.01
43,-78.125,2025,357,3.86
43.5,-79.375,2025,357,4.17
43.5,-78.75,2025,357,4.22
43.5,-78.125,2025,357,4.24
42,-79.375,2025,358,3.15
42,-78.75,2025,358,3.09
42,-78.125,2025,358,3
42.5,-79.375,2025,358,3.14
42.5,-78.75,2025,358,3.03
42.5,-78.125,2025,358,2.99
43,-79.375,2025,358,2.96
43,-78.75,2025,358,3.02
43,-78.125,2025,358,3.03
43.5,-79.375,2025,358,2.97
43.5,-78.75,2025,358,3.09
43.5,-78.125,2025,358,3.21
42,-79.375,2025,359,3
42,-78.75,2025,359,2.88
42,-78.125,2025,359,2.77
42.5,-79.375,2025,359,3.21
42.5,-78.75,2025,359,2.88
42.5,-78.125,2025,359,2.73
43,-79.375,2025,359,2.92
43,-78.75,2025,359,2.91
43,-78.125,2025,359,2.75
43.5,-79.375,2025,359,2.75
43.5,-78.75,2025,359,2.99
43.5,-78.125,2025,359,3.09
42,-79.375,2025,360,2.83
42,-78.75,2025,360,2.41
42,-78.125,2025,360,2.08
42.5,-79.375,2025,360,2.89
42.5,-78.75,2025,360,2.39
42.5,-78.125,2025,360,2.1
43,-79.375,2025,360,2.59
43,-78.75,2025,360,2.32
43,-78.125,2025,360,2.03
43.5,-79.375,2025,360,2.61
43.5,-78.75,2025,360,2.72
43.5,-78.125,2025,360,2.75
42,-79.375,2025,361,2.55
42,-78.75,2025,361,2.38
42,-78.125,2025,361,2.31
42.5,-79.375,2025,361,2.53
42.5,-78.75,2025,361,2.22
42.5,-78.125,2025,361,2.17
43,-79.375,2025,361,2.27
43,-78.75,2025,361,2.18
43,-78.125,2025,361,2.11
43.5,-79.375,2025,361,2.25
43.5,-78.75,2025,361,2.51
43.5,-78.125,2025,361,2.64
42,-79.375,2025,362,4.36
42,-78.75,2025,362,3.69
42,-78.125,2025,362,3.15
42.5,-79.375,2025,362,4.48
42.5,-78.75,2025,362,3.87
42.5,-78.125,2025,362,3.29
43,-79.375,2025,362,4.07
43,-78.75,2025,362,3.57
43,-78.125,2025,362,3.1
43.5,-79.375,2025,362,3.88
43.5,-78.75,2025,362,3.87
43.5,-78.125,2025,362,3.8
42,-79.375,2025,363,3.53
42,-78.75,2025,363,3.52
42,-78.125,2025,363,3.24
42.5,-79.375,2025,363,3.56
42.5,-78.75,2025,363,3.57
42.5,-78.125,2025,363,3.33
43,-79.375,2025,363,3.35
43,-78.75,2025,363,3.49
43,-78.125,2025,363,3.45
43.5,-79.375,2025,363,3.33
43.5,-78.75,2025,363,3.61
43.5,-78.125,2025,363,3.73
42,-79.375,2025,364,1.85
42,-78.75,2025,364,1.75
42,-78.125,2025,364,1.69
42.5,-79.375,2025,364,2.14
42.5,-78.75,2025,364,1.84
42.5,-78.125,2025,364,1.74
43,-79.375,2025,364,2
43,-78.75,2025,364,1.92
43,-78.125,2025,364,1.83
43.5,-79.375,2025,364,2.16
43.5,-78.75,2025,364,2.23
43.5,-78.125,2025,364,2.35
42,-79.375,2025,365,2.28
42,-78.75,2025,365,2.11
42,-78.125,2025,365,2.02
42.5,-79.375,2025,365,2.59
42.5,-78.75,2025,365,2.22
42.5,-78.125,2025,365,2.07
43,-79.375,2025,365,2.32
43,-78.75,2025,365,2.26
43,-78.125,2025,365,2.16
43.5,-79.375,2025,365,2.39
43.5,-78.75,2025,365,2.57
43.5,-78.125,2025,365,2.77
42,-79.375,2026,1,1.56
42,-78.75,2026,1,1.4
42,-78.125,2026,1,1.31
42.5,-79.375,2026,1,1.9
42.5,-78.75,2026,1,1.47
42.5,-78.125,2026,1,1.33
43,-79.375,2026,1,1.67
43,-78.75,2026,1,1.57
43,-78.125,2026,1,1.46
43.5,-79.375,2026,1,1.84
43.5,-78.75,2026,1,2.01
43.5,-78.125,2026,1,2.16
42,-79.375,2026,2,1.84
42,-78.75,2026,2,1.68
42,-78.125,2026,2,1.57
42.5,-79.375,2026,2,2.13
42.5,-78.75,2026,2,1.79
42.5,-78.125,2026,2,1.64
43,-79.375,2026,2,1.92
43,-78.75,2026,2,1.88
43,-78.125,2026,2,1.79
43.5,-79.375,2026,2,2.1
43.5,-78.75,2026,2,2.27
43.5,-78.125,2026,2,2.44
42,-79.375,2026,3,1.81
42,-78.75,2026,3,1.74
42,-78.125,2026,3,1.7
42.5,-79.375,2026,3,2.26
42.5,-78.75,2026,3,1.92
42.5,-78.125,2026,3,1.76
43,-79.375,2026,3,2.18
43,-78.75,2026,3,2.11
43,-78.125,2026,3,1.97
43.5,-79.375,2026,3,2.46
43.5,-78.75,2026,3,2.65
43.5,-78.125,2026,3,2.81
42,-79.375,2026,4,2.16
42,-78.75,2026,4,2.08
42,-78.125,2026,4,2.05
42.5,-79.375,2026,4,2.61
42.5,-78.75,2026,4,2.28
42.5,-78.125,2026,4,2.15
43,-79.375,2026,4,2.47
43,-78.75,2026,4,2.41
43,-78.125,2026,4,2.31
43.5,-79.375,2026,4,2.56
43.5,-78.75,2026,4,2.76
43.5,-78.125,2026,4,2.89
42,-79.375,2026,5,2.98
42,-78.75,2026,5,2.9
42,-78.125,2026,5,2.86
42.5,-79.375,2026,5,3.27
42.5,-78.75,2026,5,2.99
42.5,-78.125,2026,5,2.9
43,-79.375,2026,5,3.15
43,-78.75,2026,5,3.04
43,-78.125,2026,5,2.89
43.5,-79.375,2026,5,3.17
43.5,-78.75,2026,5,3.23
43.5,-78.125,2026,5,3.22
42,-79.375,2026,6,4.26
42,-78.75,2026,6,4.26
42,-78.125,2026,6,4.11
42.5,-79.375,2026,6,4.28
42.5,-78.75,2026,6,4.07
42.5,-78.125,2026,6,3.97
43,-79.375,2026,6,4.09
43,-78.75,2026,6,3.92
43,-78.125,2026,6,3.77
43.5,-79.375,2026,6,3.95
43.5,-78.75,2026,6,4.09
43.5,-78.125,2026,6,4.16
42,-79.375,2026,7,4.15
42,-78.75,2026,7,4.11
42,-78.125,2026,7,4.13
42.5,-79.375,2026,7,4.22
42.5,-78.75,2026,7,4.04
42.5,-78.125,2026,7,4.01
43,-79.375,2026,7,4.07
43,-78.75,2026,7,4.04
43,-78.125,2026,7,3.98
43.5,-79.375,2026,7,3.93
43.5,-78.75,2026,7,4.13
43.5,-78.125,2026,7,4.24
42,-79.375,2026,8,4.44
42,-78.75,2026,8,4.28
42,-78.125,2026,8,4.11
42.5,-79.375,2026,8,4.46
42.5,-78.75,2026,8,4.27
42.5,-78.125,2026,8,4.13
43,-79.375,2026,8,4.35
43,-78.75,2026,8,4.28
43,-78.125,2026,8,4.15
43.5,-79.375,2026,8,4.26
43.5,-78.75,2026,8,4.44
43.5,-78.125,2026,8,4.47
42,-79.375,2026,9,5.72
42,-78.75,2026,9,5.57
42,-78.125,2026,9,5.12
42.5,-79.375,2026,9,5.27
42.5,-78.75,2026,9,5.35
42.5,-78.125,2026,9,5.2
43,-79.375,2026,9,5.07
43,-78.75,2026,9,5.31
43,-78.125,2026,9,5.32
43.5,-79.375,2026,9,4.91
43.5,-78.75,2026,9,5.04
43.5,-78.125,2026,9,5.05
42,-79.375,2026,10,4.26
42,-78.75,2026,10,4.07
42,-78.125,2026,10,3.94
42.5,-79.375,2026,10,4.16
42.5,-78.75,2026,10,4.06
42.5,-78.125,2026,10,3.99
43,-79.375,2026,10,3.96
43,-78.75,2026,10,4.06
43,-78.125,2026,10,4.08
43.5,-79.375,2026,10,3.9
43.5,-78.75,2026,10,4.08
43.5,-78.125,2026,10,4.15
42,-79.375,2026,11,2.71
42,-78.75,2026,11,2.62
42,-78.125,2026,11,2.54
42.5,-79.375,2026,11,2.87
42.5,-78.75,2026,11,2.71
42.5,-78.125,2026,11,2.62
43,-79.375,2026,11,2.75
43,-78.75,2026,11,2.81
43,-78.125,2026,11,2.8
43.5,-79.375,2026,11,2.87
43.5,-78.75,2026,11,3.04
43.5,-78.125,2026,11,3.14
42,-79.375,2026,12,2.69
42,-78.75,2026,12,2.53
42,-78.125,2026,12,2.43
42.5,-79.375,2026,12,2.98
42.5,-78.75,2026,12,2.74
42.5,-78.125,2026,12,2.6
43,-79.375,2026,12,2.96
43,-78.75,2026,12,2.93
43,-78.125,2026,12,2.8
43.5,-79.375,2026,12,3.15
43.5,-78.75,2026,12,3.27
43.5,-78.125,2026,12,3.31
42,-79.375,2026,13,3.44
42,-78.75,2026,13,3.35
42,-78.125,2026,13,3.27
42.5,-79.375,2026,13,3.75
42.5,-78.75,2026,13,3.52
42.5,-78.125,2026,13,3.4
43,-79.375,2026,13,3.82
43,-78.75,2026,13,3.77
43,-78.125,2026,13,3.64
43.5,-79.375,2026,13,3.97
43.5,-78.75,2026,13,4.11
43.5,-78.125,2026,13,4.09
42,-79.375,2026,14,4.3
42,-78.75,2026,14,4.33
42,-78.125,2026,14,4.34
42.5,-79.375,2026,14,4.29
42.5,-78.75,2026,14,4.33
42.5,-78.125,2026,14,4.39
43,-79.375,2026,14,4.17
43,-78.75,2026,14,4.38
43,-78.125,2026,14,4.51
43.5,-79.375,2026,14,4.07
43.5,-78.75,2026,14,4.37
43.5,-78.125,2026,14,4.61
42,-79.375,2026,15,1.77
42,-78.75,2026,15,1.79
42,-78.125,2026,15,1.86
42.5,-79.375,2026,15,2.09
